Date,Alabama,Alaska,American Samoa,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,Diamond Princess,District of Columbia,Florida,Georgia,Grand Princess,Guam,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Northern Mariana Islands,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virgin Islands,Virginia,Washington,West Virginia,Wisconsin,Wyoming
2020-06-27,  919,   14,    0, 1580,  259, 5894, 1674, 4311,  562,    0,  548, 3390, 2776,    3,    5,   18,   91, 6873, 2541,  704,  268,  554, 3190,  104, 3157, 8041, 6153, 1452, 1035, 1024,   22,  267,  500,  367,14948,  491,32051, 1353,   78,    2, 2547,  384,  202, 6603,  152,  965,  711,   91,  584, 2725,  167,   56,    6, 1724, 1288,   93,  807,   20
2020-06-28,  919,   14,    0, 1594,  264, 5926, 1676, 4316,  564,    0,  550, 3419, 2778,    3,    5,   18,   91, 6888, 2550,  706,  269,  558, 3199,  104, 3168, 8060, 6157, 1460, 1039, 1024,   22,  267,  500,  367,14975,  492,32078, 1352,   79,    2, 2563,  385,  202, 6606,  153,  971,  716,   91,  584, 2759,  167,   56,    6, 1732, 1292,   93,  813,   20
2020-06-29,  929,   14,    0, 1598,  265, 5979, 1681, 4320,  565,    0,  551, 3447, 2784,    3,    5,   18,   91, 6902, 2559,  711,  273,  560, 3199,  105, 3175, 8095, 6161, 1470, 1059, 1026,   22,  269,  504,  367,14992,  493,32109, 1357,   79,    2, 2579,  385,  204, 6614,  153,  972,  720,   91,  592, 2803,  168,   56,    6, 1740, 1297,   93,  815,   20
2020-06-30,  950,   14,    0, 1645,  270, 6074, 1690, 4322,  566,    0,  551, 3505, 2805,    3,    5,   18,   92, 6923, 2569,  716,  273,  565, 3221,  105, 3190, 8054, 6193, 1476, 1073, 1029,   22,  274,  507,  371,15035,  497,32070, 1380,   79,    2, 2585,  387,  207, 6649,  153,  977,  739,   91,  604, 2846,  172,   56,    6, 1763, 1303,   93,  815,   20
2020-07-01,  972,   14,    0, 1725,  277, 6160, 1697, 4324,  567,    0,  553, 3550, 2827,    3,    5,   18,   92, 6951, 2581,  717,  277,  572, 3238,  105, 3205, 8081, 6198, 1482, 1082, 1043,   22,  276,  511,  373,15078,  500,32088, 1398,   80,    2, 2602,  389,  208, 6684,  153,  978,  766,   93,  609, 2916,  173,   56,    6, 1786, 1309,   93,  819,   20
2020-07-02,  985,   14,    0, 1764,  279, 6253, 1701, 4326,  568,    0,  554, 3617, 2849,    3,    5,   18,   92, 6987, 2589,  719,  280,  581, 3255,  105, 3212, 8132, 6212, 1495, 1092, 1054,   22,  282,  525,  375,15107,  503,32112, 1409,   80,    2, 2613,  395,  209, 6712,  153,  981,  784,   97,  620, 2987,  176,   56,    6, 1816, 1319,   93,  822,   20
2020-07-03, 1006,   15,    0, 1798,  281, 6306, 1701, 4335,  568,    0,  555, 3684, 2857,    3,    5,   19,   93, 7005, 2600,  721,  282,  585, 3278,  105, 3223, 8149, 6215, 1503, 1103, 1057,   23,  284,  528,  376,15164,  511,32192, 1419,   80,    2, 2625,  398,  209, 6746,  154,  984,  793,   97,  633, 3063,  181,   56,    6, 1845, 1328,   93,  825,   20
2020-07-04, 1007,   16,    0, 1817,  286, 6334, 1701, 4335,  569,    0,  557, 3702, 2857,    3,    5,   19,   93, 7014, 2607,  721,  283,  585, 3278,  107, 3236, 8172, 6218, 1503, 1107, 1061,   23,  284,  530,  379,15189,  513,32206, 1422,   80,    2, 2637,  398,  213, 6749,  155,  986,  813,   97,  637, 3128,  181,   56,    6, 1849, 1335,   94,  827,   20
2020-07-05, 1007,   16,    0, 1825,  287, 6374, 1701, 4335,  571,    0,  559, 3731, 2860,    3,    5,   19,   93, 7020, 2619,  721,  284,  585, 3288,  109, 3243, 8183, 6218, 1508, 1111, 1062,   23,  284,  534,  381,15211,  513,32244, 1423,   80,    2, 2652,  398,  215, 6753,  155,  988,  820,   97,  645, 3189,  184,   56,    6, 1853, 1342,   94,  829,   20
2020-07-06, 1007,   16,    0, 1829,  292, 6442, 1691, 4338,  572,    0,  561, 3778, 2878,    3,    5,   19,   94, 7026, 2635,  723,  285,  593, 3296,  109, 3246, 8198, 6221, 1511, 1114, 1062,   23,  283,  537,  382,15229,  515,32261, 1432,   80,    2, 2665,  399,  215, 6754,  155,  992,  827,   97,  652, 3257,  190,   56,    6, 1853, 1351,   95,  832,   20
2020-07-07, 1033,   17,    0, 1927,  301, 6573, 1696, 4338,  573,    0,  561, 3841, 2899,    3,    5,   19,   94, 7273, 2644,  732,  289,  602, 3319,  110, 3266, 8213, 6251, 1514, 1158, 1078,   23,  282,  548,  384,15281,  519,32283, 1446,   84,    2, 2680,  404,  220, 6787,  157,  994,  846,   98,  665, 3387,  194,   56,    6, 1881, 1360,   95,  834,   21
2020-07-08, 1058,   17,    0, 1963,  305, 6702, 1704, 4343,  574,    0,  564, 3889, 2922,    3,    5,   19,   98, 7309, 2652,  736,  289,  608, 3339,  110, 3275, 8243, 6262, 1523, 1188, 1080,   23,  282,  553,  386,15332,  527,32304, 1462,   85,    2, 2692,  407,  224, 6812,  159,  994,  884,   98,  685, 3510,  201,   56,    6, 1905, 1368,   95,  838,   21
2020-07-09, 1068,   17,    0, 2038,  309, 6851, 1706, 4348,  574,    0,  568, 4009, 2930,    3,    5,   19,  100, 7329, 2663,  741,  293,  612, 3355,  111, 3288, 8268, 6271, 1528, 1204, 1084,   25,  284,  571,  387,15448,  533,32327, 1477,   85,    2, 2712,  410,  230, 6848,  159,  994,  905,  101,  710, 3666,  205,   56,    6, 1937, 1384,   95,  841,   21
2020-07-10, 1104,   17,    0, 2082,  313, 6958, 1724, 4348,  575,    0,  568, 4102, 2965,    3,    5,   19,  101, 7345, 2670,  743,  293,  620, 3380,  111, 3303, 8296, 6285, 1533, 1215, 1095,   28,  286,  579,  390,15479,  539,32369, 1497,   85,    2, 2729,  416,  232, 6880,  159,  997,  929,  107,  723, 3748,  207,   56,    6, 1958, 1393,   95,  845,   21
2020-07-11, 1114,   17,    0, 2151,  319, 7031, 1725, 4348,  576,    0,  568, 4197, 2996,    3,    5,   19,  102, 7369, 2681,  748,  295,  622, 3403,  112, 3310, 8310, 6313, 1537, 1230, 1102,   29,  285,  592,  391,15525,  543,32380, 1513,   87,    2, 2749,  421,  232, 6897,  167, 1000,  951,  109,  738, 3842,  212,   56,    6, 1962, 1400,   96,  847,   21
2020-07-12, 1121,   17,    0, 2237,  321, 7055, 1725, 4348,  579,    0,  568, 4242, 3003,    3,    5,   19,  102, 7388, 2694,  752,  297,  625, 3416,  114, 3319, 8325, 6314, 1540, 1249, 1103,   29,  285,  593,  391,15525,  545,32395, 1522,   87,    2, 2763,  422,  234, 6904,  167, 1003,  961,  109,  741, 3955,  215,   56,    6, 1966, 1405,   96,  849,   21
2020-07-13, 1124,   17,    0, 2246,  323, 7094, 1727, 4371,  581,    0,  568, 4277, 3026,    3,    5,   22,  102, 7394, 2703,  755,  298,  629, 3423,  114, 3325, 8330, 6321, 1542, 1250, 1116,   32,  288,  593,  391,15560,  548,32418, 1529,   87,    2, 2776,  424,  237, 6911,  167, 1004,  972,  109,  749, 4056,  216,   56,    6, 1968, 1414,   97,  856,   21
2020-07-14, 1164,   17,    0, 2337,  331, 7254, 1738, 4372,  581,    0,  568, 4409, 3054,    3,    5,   22,  103, 7419, 2709,  757,  299,  635, 3445,  114, 3334, 8340, 6326, 1548, 1272, 1125,   34,  286,  612,  392,15582,  551,32429, 1571,   88,    2, 2789,  428,  244, 6931,  169, 1005,  993,  109,  767, 4170,  226,   56,    6, 1977, 1426,   97,  858,   22
2020-07-15, 1211,   17,    0, 2434,  335, 7381, 1744, 4380,  581,    0,  571, 4521, 3091,    3,    5,   22,  110, 7427, 2720,  777,  304,  645, 3461,  114, 3341, 8368, 6330, 1558, 1290, 1131,   34,  291,  618,  394,15634,  557,32448, 1589,   88,    2, 2801,  432,  247, 6957,  171, 1005,  998,  111,  783, 4343,  233,   56,    6, 1992, 1429,   98,  865,   22
2020-07-16, 1230,   17,    0, 2492,  341, 7496, 1745, 4389,  581,    0,  574, 4677, 3105,    3,    5,   22,  114, 7452, 2730,  781,  305,  650, 3485,  114, 3347, 8380, 6348, 1566, 1308, 1133,   35,  299,  626,  395,15665,  562,32457, 1607,   89,    2, 2822,  438,  249, 6984,  172, 1006, 1070,  115,  796, 4523,  234,   56,    6, 2007, 1435,   99,  869,   24
2020-07-17, 1265,   17,    0, 2583,  353, 7609, 1751, 4396,  581,    0,  577, 4805, 3132,    3,    5,   23,  118, 7465, 2739,  785,  306,  658, 3509,  115, 3359, 8402, 6355, 1573, 1332, 1137,   37,  301,  637,  395,15684,  565,32484, 1623,   90,    2, 2836,  445,  254, 7004,  177, 1008, 1096,  116,  815, 4684,  235,   56,    6, 2013, 1441,  100,  875,   24
2020-07-18, 1286,   18,    0, 2730,  357, 7696, 1752, 4396,  583,    0,  578, 4895, 3169,    3,    5,   24,  119, 7483, 2748,  789,  308,  667, 3509,  117, 3368, 8419, 6364, 1578, 1346, 1148,   37,  301,  646,  396,15699,  569,32497, 1648,   90,    2, 2860,  451,  257, 7015,  178, 1012, 1135,  116,  838, 4830,  243,   56,    6, 2025, 1448,  100,  879,   24
2020-07-19, 1287,   18,    0, 2761,  357, 7723, 1752, 4396,  586,    0,  578, 4982, 3174,    3,    5,   24,  119, 7488, 2757,  793,  309,  670, 3543,  117, 3377, 8431, 6366, 1581, 1355, 1148,   37,  301,  647,  398,15706,  571,32516, 1652,   92,    2, 2886,  451,  260, 7022,  178, 1014, 1155,  118,  843, 4944,  243,   56,    6, 2027, 1457,  100,  886,   25
2020-07-20, 1291,   18,    0, 2784,  363, 7778, 1758, 4406,  586,    0,  579, 5072, 3177,    3,    5,   24,  122, 7494, 2771,  798,  312,  671, 3574,  117, 3382, 8433, 6373, 1585, 1358, 1151,   39,  313,  648,  398,15715,  578,32527, 1677,   93,    2, 2910,  452,  262, 7025,  180, 1016, 1164,  118,  847, 5079,  247,   56,    6, 2031, 1468,  100,  896,   24
2020-07-21, 1303,   18,    0, 2918,  374, 7893, 1763, 4406,  588,    0,  580, 5206, 3254,    3,    5,   24,  126, 7517, 2780,  806,  316,  674, 3610,  118, 3402, 8450, 6382, 1588, 1389, 1161,   40,  310,  676,  400,15737,  588,32539, 1705,   94,    2, 2923,  461,  269, 7051,  180, 1017, 1221,  118,  871, 5222,  251,   56,    6, 2048, 1480,  101,  902,   25
2020-07-22, 1364,   19,    0, 2974,  380, 8053, 1771, 4406,  590,    0,  580, 5345, 3335,    3,    5,   25,  135, 7540, 2793,  814,  321,  677, 3670,  118, 3405, 8468, 6388, 1592, 1423, 1172,   42,  311,  704,  402,15707,  591,32582, 1732,   96,    2, 2948,  474,  271, 7077,  185, 1018, 1285,  119,  888, 5471,  260,   56,    7, 2051, 1488,  101,  912,   25
2020-07-23, 1397,   19,    0, 3063,  386, 8191, 1786, 4410,  590,    0,  581, 5518, 3361,    3,    5,   26,  138, 7560, 2803,  820,  322,  684, 3686,  118, 3409, 8484, 6395, 1601, 1436, 1202,   43,  316,  709,  405,15730,  596,32591, 1756,   97,    2, 2971,  477,  273, 7093,  188, 1018, 1334,  121,  925, 5674,  267,   56,    7, 2054, 1497,  102,  920,   25
2020-07-24, 1438,   19,    0, 3143,  394, 8334, 1790, 4413,  592,    0,  581, 5653, 3443,    3,    5,   26,  144, 7577, 2814,  826,  330,  691, 3715,  118, 3422, 8498, 6400, 1606, 1463, 1208,   46,  316,  722,  407,15765,  601,32602, 1789,   99,    2, 3000,  484,  282, 7116,  191, 1018, 1385,  122,  938, 5849,  273,   56,    7, 2067, 1510,  103,  927,   25
2020-07-25, 1456,   20,    0, 3286,  399, 8422, 1794, 4413,  594,    0,  581, 5777, 3494,    3,    5,   26,  146, 7589, 2825,  826,  329,  696, 3715,  119, 3433, 8510, 6400, 1611, 1478, 1213,   46,  316,  732,  409,15776,  607,32612, 1811,   99,    2, 3029,  496,  285, 7124,  201, 1021, 1465,  122,  964, 6006,  274,   56,    7, 2075, 1522,  103,  933,   25
2020-07-26, 1473,   20,    0, 3305,  401, 8459, 1794, 4413,  595,    0,  581, 5854, 3498,    3,    5,   26,  146, 7590, 2835,  829,  331,  700, 3763,  119, 3440, 8529, 6400, 1614, 1493, 1222,   46,  316,  734,  409,15787,  614,32629, 1817,   99,    2, 3048,  496,  289, 7127,  201, 1022, 1491,  123,  967, 6133,  274,   56,    7, 2078, 1537,  103,  941,   25
2020-07-27, 1491,   21,    0, 3304,  408, 8511, 1799, 4418,  596,    0,  582, 5931, 3509,    3,    5,   26,  152, 7608, 2839,  836,  335,  709, 3786,  119, 3447, 8536, 6405, 1616, 1498, 1234,   47,  317,  739,  409,15804,  619,32639, 1838,   99,    2, 3072,  496,  289, 7131,  201, 1023, 1506,  123,  978, 6833,  281,   56,    7, 2082, 1545,  104,  946,   25
2020-07-28, 1491,   22,    0, 3408,  428, 8685, 1807, 4423,  596,    0,  583, 6117, 3563,    3,    5,   26,  160, 7638, 2845,  839,  340,  719, 3812,  121, 3458, 8551, 6421, 1620, 1540, 1245,   51,  321,  759,  409,15825,  626,32653, 1860,  100,    2, 3103,  509,  303, 7154,  209, 1024, 1565,  123,  999, 7112,  286,   56,    7, 2095, 1559,  108,  955,   26
2020-07-29, 1538,   22,    0, 3454,  434, 8901, 1822, 4425,  597,    0,  584, 6333, 3642,    3,    5,   26,  173, 7654, 2866,  854,  349,  724, 3883,  121, 3478, 8580, 6422, 1629, 1563, 1252,   54,  324,  780,  411,15798,  632,32654, 1888,  102,    2, 3137,  523,  311, 7171,  211, 1024, 1615,  129, 1020, 7406,  292,   56,    8, 2125, 1575,  111,  960,   26
2020-07-30, 1565,   23,    0, 3626,  442, 9024, 1822, 4431,  597,    0,  584, 6586, 3671,    3,    5,   26,  177, 7670, 2875,  865,  357,  731, 3925,  122, 3488, 8580, 6443, 1634, 1611, 1268,   55,  328,  801,  415,15809,  635,32672, 1922,  103,    2, 3163,  536,  316, 7194,  214, 1025, 1667,  129, 1033, 7536,  300,   57,    8, 2141, 1588,  112,  972,   26
2020-07-31, 1580,   23,    0, 3694,  453, 9232, 1838, 4432,  598,    0,  585, 6843, 3752,    3,    5,   26,  188, 7692, 2886,  872,  358,  735, 3949,  123, 3493, 8609, 6450, 1640, 1663, 1278,   60,  332,  830,  415,15819,  642,32675, 1942,  103,    2, 3187,  541,  322, 7207,  219, 1026, 1712,  130, 1060, 7657,  304,   57,    8, 2174, 1603,  116,  978,   26
2020-08-01, 1603,   24,    0, 3747,  458, 9362, 1844, 4432,  600,    0,  585, 7022, 3825,    3,    5,   26,  197, 7700, 2899,  874,  358,  740, 3949,  123, 3506, 8626, 6457, 1646, 1693, 1289,   61,  332,  832,  416,15830,  651,32684, 1979,  103,    2, 3201,  549,  325, 7219,  225, 1027, 1751,  134, 1067, 7927,  310,   57,    8, 2215, 1619,  116,  981,   26
2020-08-02, 1627,   24,    0, 3765,  464, 9419, 1844, 4432,  600,    0,  586, 7084, 3840,    3,    5,   26,  197, 7714, 2908,  878,  361,  742, 4007,  123, 3515, 8638, 6457, 1654, 1703, 1290,   61,  332,  832,  417,15836,  654,32697, 1983,  105,    2, 3224,  550,  326, 7223,  230, 1029, 1777,  135, 1073, 7932,  311,   57,    8, 2218, 1628,  117,  988,   26
2020-08-03, 1633,   25,    0, 3779,  475, 9466, 1844, 4437,  600,    0,  586, 7157, 3842,    3,    5,   26,  200, 7723, 2917,  884,  367,  744, 4024,  124, 3523, 8648, 6467, 1656, 1711, 1293,   64,  328,  847,  417,15846,  655,32697, 2043,  105,    2, 3243,  551,  328, 7224,  230, 1030, 1793,  135, 1092, 8090,  314,   57,    8, 2218, 1638,  117, 1000,   27
2020-08-04, 1666,   25,    0, 3845,  490, 9651, 1849, 4437,  601,    0,  587, 7402, 3921,    3,    5,   27,  210, 7742, 2928,  888,  368,  751, 4051,  123, 3530, 8657, 6471, 1660, 1753, 1306,   64,  332,  862,  418,15857,  658,32703, 2061,  107,    2, 3259,  566,  333, 7248,  237, 1032, 1847,  136, 1117, 8308,  321,   57,    8, 2244, 1656,  124, 1009,   27
2020-08-05, 1695,   25,    0, 3932,  508, 9816, 1851, 4437,  606,    0,  587, 7627, 3984,    3,    5,   27,  217, 7770, 2933,  900,  372,  752, 4096,  124, 3536, 8659, 6478, 1670, 1804, 1314,   65,  340,  890,  418,15842,  667,32736, 2085,  108,    2, 3283,  583,  338, 7254,  246, 1034, 1894,  137, 1144, 8673,  327,   57,    8, 2274, 1677,  124, 1017,   27
2020-08-06, 1714,   25,    0, 4002,  515,10035, 1852, 4437,  606,    0,  587, 7747, 4026,    3,    5,   29,  223, 7791, 2948,  912,  378,  760, 4146,  124, 3551, 8691, 6506, 1677, 1825, 1319,   65,  340,  900,  419,15849,  669,32741, 2126,  109,    2, 3308,  593,  339, 7282,  258, 1034, 1942,  141, 1186, 8929,  330,   58,    9, 2299, 1685,  124, 1024,   27
2020-08-07, 1735,   25,    0, 4081,  521,10152, 1857, 4441,  606,    0,  589, 7927, 4117,    3,    5,   31,  229, 7822, 2962,  915,  380,  764, 4207,  124, 3565, 8709, 6524, 1681, 1848, 1343,   70,  345,  920,  419,15849,  675,32744, 2160,  110,    2, 3334,  600,  348, 7296,  265, 1036, 1962,  144, 1206, 9205,  335,   58,    9, 2317, 1702,  127, 1030,   28
2020-08-08, 1755,   26,    0, 4137,  535,10329, 1857, 4441,  606,    0,  590, 8109, 4186,    3,    5,   31,  235, 7840, 2974,  927,  380,  772, 4207,  125, 3577, 8721, 6520, 1689, 1874, 1347,   75,  345,  949,  419,15869,  681,32753, 2184,  112,    2, 3352,  603,  355, 7310,  274, 1037, 2007,  146, 1215, 9414,  335,   58,    9, 2322, 1711,  131, 1043,   28
2020-08-09, 1768,   26,    0, 4150,  544,10362, 1858, 4441,  606,    0,  591, 8186, 4199,    3,    5,   31,  237, 7845, 2981,  931,  380,  773, 4263,  125, 3585, 8735, 6519, 1698, 1896, 1354,   75,  345,  957,  419,15874,  685,32755, 2192,  112,    2, 3376,  603,  356, 7311,  279, 1037, 2031,  146, 1223, 9523,  336,   58,    9, 2326, 1722,  139, 1049,   28
2020-08-10, 1797,   26,    0, 4154,  555,10509, 1862, 4444,  606,    0,  591, 8277, 4229,    3,    5,   34,  239, 7846, 2997,  934,  387,  775, 4287,  125, 3591, 8741, 6526, 1701, 1912, 1361,   75,  348,  963,  419,15878,  690,32764, 2199,  113,    2, 3401,  605,  357, 7314,  279, 1038, 2048,  146, 1233, 9615,  345,   58,    9, 2327, 1733,  141, 1054,   28
2020-08-11, 1847,   26,    0, 4199,  566,10556, 1874, 4444,  608,    0,  593, 8553, 4351,    3,    5,   34,  246, 7866, 3010,  946,  393,  783, 4313,  126, 3604, 8751, 6533, 1707, 1944, 1366,   77,  351,  981,  419,15890,  693,32770, 2238,  118,    2, 3425,  618,  368, 7343,  287, 1041, 2098,  146, 1271, 9593,  349,   58,    9, 2344, 1741,  147, 1063,   29
2020-08-12, 1882,   27,    0, 4347,  572,10782, 1875, 4450,  608,    0,  593, 8765, 4456,    3,    5,   38,  246, 7881, 3025,  953,  397,  790, 4356,  126, 3612, 8769, 6539, 1724, 1989, 1374,   80,  356,  996,  420,15885,  695,32778, 2280,  120,    2, 3444,  627,  375, 7380,  295, 1042, 2144,  147, 1289, 9897,  351,   58,    9, 2352, 1755,  153, 1072,   29
2020-08-13, 1890,   27,    0, 4383,  582,10904, 1882, 4450,  608,    0,  594, 8913, 4538,    3,    5,   40,  251, 7905, 3040,  960,  403,  796, 4402,  126, 3620, 8790, 6555, 1731, 2011, 1376,   81,  360, 1030,  422,15893,  697,32780, 2287,  120,    2, 3473,  638,  383, 7395,  306, 1042, 2184,  148, 1313,10135,  353,   58,    9, 2363, 1765,  153, 1077,   30
2020-08-14, 1893,   27,    0, 4423,  587,11178, 1888, 4453,  608,    0,  594, 9141, 4573,    3,    5,   40,  265, 7932, 3056,  970,  404,  804, 4430,  126, 3631, 8810, 6566, 1739, 2043, 1385,   81,  361, 1045,  423,15903,  703,32798, 2313,  121,    2, 3499,  644,  385, 7434,  317, 1045, 2204,  150, 1326,10439,  360,   58,    9, 2370, 1780,  157, 1087,   30
2020-08-15, 1896,   28,    0, 4492,  600,11244, 1896, 4453,  608,    0,  597, 9345, 4669,    3,    5,   40,  269, 7937, 3068,  975,  406,  810, 4430,  127, 3636, 8826, 6586, 1705, 2080, 1398,   82,  361, 1069,  423,15910,  711,32809, 2343,  121,    2, 3518,  657,  386, 7451,  329, 1045, 2260,  152, 1345,10629,  363,   58,    9, 2381, 1791,  160, 1094,   30
2020-08-16, 1898,   28,    0, 4506,  599,11277, 1896, 4453,  608,    0,  597, 9452, 4702,    3,    5,   40,  269, 7955, 3080,  975,  406,  810, 4507,  127, 3639, 8838, 6592, 1752, 2084, 1403,   82,  361, 1072,  423,15912,  714,32816, 2347,  125,    2, 3538,  661,  388, 7453,  335, 1052, 2269,  153, 1366,10763,  363,   58,    9, 2381, 1802,  160, 1099,   30
2020-08-17, 1925,   28,    0, 4506,  603,11331, 1896, 4456,  610,    0,  597, 9539, 4727,    3,    5,   40,  273, 7967, 3103,  987,  407,  818, 4526,  127, 3641, 8842, 6592, 1758, 2095, 1435,   82,  362, 1077,  423,15916,  718,32823, 2348,  126,    2, 3552,  665,  388, 7453,  335, 1054, 2288,  153, 1387,10820,  364,   58,    9, 2385, 1809,  160, 1103,   30
2020-08-18, 1936,   29,    0, 4529,  619,11492, 1899, 4456,  611,    0,  599, 9758, 4794,    3,    5,   41,  282, 7994, 3108, 1002,  411,  830, 4554,  127, 3650, 8848, 6608, 1767, 2127, 1446,   84,  369, 1102,  424,15925,  723,32835, 2396,  128,    2, 3575,  679,  397, 7474,  346, 1059, 2343,  154, 1424,11042,  369,   58,    9, 2396, 1816,  162, 1107,   30
2020-08-19, 1944,   29,    0, 4634,  631,11717, 1900, 4457,  611,    0,  600, 9932, 4849,    3,    5,   42,  289, 8017, 3124, 1010,  415,  842, 4609,  127, 3661, 8876, 6618, 1784, 2163, 1455,   84,  371, 1134,  427,15926,  729,32840, 2431,  130,    2, 3598,  699,  408, 7508,  356, 1059, 2360,  155, 1452,11285,  377,   58,    9, 2410, 1828,  166, 1112,   34
2020-08-20, 1974,   29,    0, 4684,  641,11847, 1903, 4458,  611,    0,  601,10049, 4904,    3,    6,   45,  296, 8044, 3141, 1016,  419,  856, 4637,  128, 3669, 8888, 6634, 1791, 2190, 1463,   89,  373, 1172,  428,15932,  734,32837, 2465,  130,    2, 3622,  709,  412, 7520,  367, 1062, 2401,  157, 1488,11536,  381,   58,   10, 2427, 1836,  167, 1119,   34
2020-08-21, 1996,   30,    0, 4688,  663,11991, 1910, 4460,  612,    0,  602,10168, 4998,    3,    7,   46,  305, 8066, 3149, 1029,  426,  864, 4687,  129, 3674, 8901, 6634, 1799, 2214, 1466,   89,  376, 1185,  428,15941,  739,32833, 2494,  132,    2, 3652,  715,  414, 7537,  374, 1064, 2459,  159, 1549,11766,  383,   58,   10, 2436, 1840,  171, 1126,   37
2020-08-22, 2011,   31,    0, 4756,  674,12110, 1918, 4460,  613,    0,  604,10274, 5092,    3,    7,   47,  306, 8083, 3164, 1033,  426,  872, 4687,  130, 3685, 8921, 6655, 1807, 2237, 1472,   90,  376, 1197,  429,15943,  743,32839, 2521,  135,    2, 3678,  725,  417, 7555,  381, 1065, 2493,  160, 1563,11919,  385,   58,   10, 2443, 1845,  177, 1131,   37
2020-08-23, 2013,   32,    0, 4771,  687,12181, 1918, 4460,  614,    0,  604,10325, 5132,    3,    7,   47,  307, 8089, 3176, 1037,  426,  872, 4746,  131, 3691, 8921, 6659, 1813, 2240, 1474,   90,  378, 1197,  429,15946,  745,32851, 2531,  136,    2, 3707,  726,  417, 7557,  390, 1066, 2504,  161, 1567,12043,  385,   58,   11, 2467, 1849,  179, 1135,   37
2020-08-24, 2024,   32,    0, 4771,  696,12262, 1919, 4460,  614,    0,  604,10397, 5156,    3,    7,   49,  314, 8097, 3190, 1047,  429,  884, 4764,  131, 3694, 8949, 6663, 1817, 2248, 1474,   91,  383, 1200,  429,15946,  749,32852, 2535,  137,    2, 3730,  730,  420, 7557,  390, 1067, 2511,  161, 1588,12096,  390,   58,   11, 2471, 1856,  179, 1142,   37
2020-08-25, 2037,   36,    0, 4792,  711,12418, 1926, 4463,  614,    0,  604,10580, 5262,    3,    7,   49,  326, 8126, 3201, 1059,  430,  895, 4797,  131, 3707, 8961, 6684, 1825, 2315, 1492,   97,  383, 1230,  429,15953,  752,32881, 2570,  138,    2, 3755,  744,  428, 7582,  395, 1068, 2529,  161, 1628,12277,  397,   58,   12, 2494, 1862,  187, 1149,   37
2020-08-26, 2045,   37,    0, 4896,  732,12550, 1927, 4463,  614,    0,  605,10733, 5311,    3,    9,   51,  337, 8163, 3204, 1071,  442,  902, 4851,  132, 3717, 8987, 6690, 1840, 2373, 1503,   98,  386, 1250,  429,15914,  755,32887, 2606,  138,    2, 3777,  763,  433, 7613,  404, 1069, 2573,  162, 1648,12469,  401,   58,   14, 2515, 1877,  190, 1159,   37
2020-08-27, 2076,   37,    0, 4929,  739,12710, 1931, 4465,  614,    0,  605,10868, 5393,    3,   10,   55,  343, 8186, 3220, 1091,  444,  910, 4874,  132, 3722, 9008, 6706, 1855, 2399, 1510,   98,  391, 1271,  431,15921,  764,32887, 2630,  139,    2, 3800,  778,  438, 7622,  412, 1071, 2628,  162, 1673,12691,  403,   58,   14, 2527, 1886,  198, 1162,   37
2020-08-28, 2107,   37,    0, 4978,  756,12857, 1937, 4465,  615,    0,  605,10957, 5471,    3,   10,   59,  353, 8206, 3229, 1108,  445,  918, 4904,  132, 3727, 9024, 6712, 1859, 2413, 1522,  100,  392, 1287,  432,15930,  767,32890, 2652,  139,    2, 3824,  786,  447, 7642,  424, 1073, 2655,  165, 1701,12859,  407,   58,   14, 2550, 1894,  201, 1169,   37
2020-08-29, 2152,   37,    0, 5007,  772,12945, 1942, 4465,  615,    0,  605,11105, 5576,    3,   10,   62,  358, 8217, 3241, 1100,  449,  921, 4904,  132, 3746, 9036, 6712, 1863, 2427, 1551,  104,  392, 1302,  432,15933,  769,32891, 2683,  141,    2, 3842,  797,  454, 7656,  428, 1075, 2698,  167, 1725,12987,  407,   58,   14, 2568, 1899,  215, 1178,   37
2020-08-30, 2162,   37,    0, 5030,  784,12976, 1942, 4465,  615,    0,  606,11119, 5604,    3,   10,   63,  359, 8228, 3250, 1113,  449,  929, 4931,  132, 3752, 9049, 6748, 1865, 2441, 1556,  104,  392, 1302,  432,15937,  770,32909, 2692,  142,    2, 3862,  799,  458, 7658,  434, 1077, 2709,  167, 1747,13064,  407,   58,   14, 2569, 1904,  214, 1182,   37
2020-08-31, 2182,   37,    0, 5029,  797,13061, 1945, 4465,  617,    0,  607,11187, 5633,    3,   10,   70,  361, 8235, 3263, 1120,  451,  933, 4950,  132, 3755, 9060, 6753, 1866, 2473, 1570,  104,  397, 1305,  432,15945,  779,32957, 2702,  143,    2, 3886,  800,  459, 7659,  434, 1078, 2720,  167, 1754,13105,  407,   58,   14, 2580, 1912,  215, 1186,   37
